"h_team","id","minute","result","X","Y","xG","player","h_a","player_id","situation","year","shotType","match_id","a_team","h_goals","a_goals","date","player_assisted","lastAction"
"Saint-Etienne",403659,45,"BlockedShot",0.834000015258789,0.495,0.0239063668996096,"Yvan Neyou","h",8689,"FromCorner",2020,"RightFoot",15990,"Metz",1,0,2021-02-07 14:00:00,NA,"Aerial"
"Saint-Etienne",414285,3,"BlockedShot",0.705,0.467999992370605,0.0412852615118027,"Wahbi Khazri","h",734,"DirectFreekick",2020,"RightFoot",16074,"Bordeaux",4,1,2021-04-11 13:00:00,NA,"Standard"
"Saint-Etienne",391273,41,"MissedShots",0.844000015258789,0.36,0.0500923059880733,"Ryad Boudebouz","h",3343,"OpenPlay",2020,"RightFoot",15893,"Angers",0,0,2020-12-11 20:00:00,NA,"None"
"Saint-Etienne",424555,4,"MissedShots",0.868000030517578,0.347000007629395,0.0616190209984779,"Wahbi Khazri","h",734,"OpenPlay",2020,"RightFoot",16134,"Dijon",0,1,2021-05-23 19:00:00,"Arnaud Nordin","Pass"
"Saint-Etienne",414287,12,"MissedShots",0.86,0.324000015258789,0.0445879101753235,"Romain Hamouma","h",3561,"OpenPlay",2020,"RightFoot",16074,"Bordeaux",4,1,2021-04-11 13:00:00,"Wahbi Khazri","Pass"
"Saint-Etienne",420400,21,"MissedShots",0.836999969482422,0.291000003814697,0.0291634015738964,"Denis Bouanga","h",3781,"OpenPlay",2020,"LeftFoot",16114,"Marseille",1,0,2021-05-09 11:00:00,"Mahdi Camara","Pass"
"Saint-Etienne",414288,15,"MissedShots",0.640999984741211,0.645999984741211,0.010217247530818,"Yvan Neyou","h",8689,"OpenPlay",2020,"RightFoot",16074,"Bordeaux",4,1,2021-04-11 13:00:00,"Mahdi Camara","Pass"
"Saint-Etienne",391283,68,"MissedShots",0.913000030517578,0.255,0.0339007563889027,"Stéphane Bahoken","a",5980,"OpenPlay",2020,"RightFoot",15893,"Angers",0,0,2020-12-11 20:00:00,"Lassana Coulibaly","Pass"
"Saint-Etienne",378892,81,"BlockedShot",0.906999969482422,0.272999992370605,0.0876770690083504,"Brandon Soppy","a",8639,"OpenPlay",2020,"RightFoot",14215,"Rennes",0,3,2020-09-26 15:00:00,NA,"TakeOn"
"Saint-Etienne",382630,20,"SavedShot",0.855,0.512999992370605,0.341495364904404,"Pierre Lees-Melou","a",5619,"OpenPlay",2020,"RightFoot",15824,"Nice",1,3,2020-10-18 15:00:00,NA,"Rebound"
"Saint-Etienne",397553,48,"MissedShots",0.805,0.648000030517578,0.0230565760284662,"Kévin Monnet-Paquet","h",3513,"FromCorner",2020,"LeftFoot",15933,"Paris Saint Germain",1,1,2021-01-06 20:00:00,NA,"None"
"Saint-Etienne",405406,88,"Goal",0.899000015258789,0.542999992370605,0.442554384469986,"Charles Nathan Abi","h",7316,"SetPiece",2020,"LeftFoot",16014,"Reims",1,1,2021-02-20 12:00:00,NA,"Rebound"
"Saint-Etienne",394563,60,"MissedShots",0.908000030517578,0.412000007629395,0.0618736371397972,"Kelyan Guessoum","a",7527,"SetPiece",2020,"Head",15914,"Nimes",2,2,2020-12-20 14:00:00,"Niclas Eliasson","Cross"
"Saint-Etienne",420405,41,"MissedShots",0.849000015258789,0.735,0.0286965109407902,"Denis Bouanga","h",3781,"OpenPlay",2020,"RightFoot",16114,"Marseille",1,0,2021-05-09 11:00:00,"Miguel Trauco","Pass"
"Saint-Etienne",394545,2,"SavedShot",0.69,0.385999984741211,0.0128653040155768,"Ryad Boudebouz","h",3343,"SetPiece",2020,"LeftFoot",15914,"Nimes",2,2,2020-12-20 14:00:00,"Wahbi Khazri","Pass"
"Saint-Etienne",394565,65,"MissedShots",0.694000015258789,0.532999992370605,0.0151781421154737,"Denis Bouanga","h",3781,"OpenPlay",2020,"RightFoot",15914,"Nimes",2,2,2020-12-20 14:00:00,"Adil Aouchiche","Pass"
"Saint-Etienne",414305,69,"BlockedShot",0.975999984741211,0.420999984741211,0.133274003863335,"Harold Moukoudi","h",7750,"FromCorner",2020,"RightFoot",16074,"Bordeaux",4,1,2021-04-11 13:00:00,NA,"Rebound"
"Saint-Etienne",424569,38,"Goal",0.894000015258789,0.614000015258789,0.0714969411492348,"Aboubakar Kamara","a",4866,"OpenPlay",2020,"RightFoot",16134,"Dijon",0,1,2021-05-23 19:00:00,"Moussa Konate","Chipped"
"Saint-Etienne",402695,47,"MissedShots",0.93,0.499000015258789,0.152385845780373,"Ludovic Blas","a",3475,"OpenPlay",2020,"LeftFoot",15984,"Nantes",1,1,2021-02-03 20:00:00,"Randal Kolo Muani","Pass"
"Saint-Etienne",389716,14,"SavedShot",0.77,0.632999992370605,0.0219572130590677,"Miguel Trauco","h",7751,"OpenPlay",2020,"LeftFoot",15875,"Lille",1,1,2020-11-29 20:00:00,"Mahdi Camara","Pass"
"Saint-Etienne",420411,55,"BlockedShot",0.798000030517578,0.751999969482422,0.0538432337343693,"Dimitri Payet","a",536,"DirectFreekick",2020,"RightFoot",16114,"Marseille",1,0,2021-05-09 11:00:00,NA,"Standard"
"Saint-Etienne",403656,32,"BlockedShot",0.74,0.587999992370606,0.0271196831017733,"Anthony Modeste","h",137,"OpenPlay",2020,"RightFoot",15990,"Metz",1,0,2021-02-07 14:00:00,"Romain Hamouma","Pass"
"Saint-Etienne",414310,84,"MissedShots",0.911999969482422,0.69,0.110832154750824,"Charles Nathan Abi","h",7316,"OpenPlay",2020,"LeftFoot",16074,"Bordeaux",4,1,2021-04-11 13:00:00,"Kévin Monnet-Paquet","Pass"
"Saint-Etienne",417005,41,"BlockedShot",0.925,0.172999992370605,0.0634746924042702,"Romain Faivre","a",6420,"DirectFreekick",2020,"LeftFoot",16092,"Brest",1,2,2021-04-24 11:00:00,NA,"Standard"
"Saint-Etienne",401073,35,"Goal",0.900999984741211,0.485999984741211,0.0991871953010559,"Marcelo","a",93,"SetPiece",2020,"Head",15965,"Lyon",0,5,2021-01-24 20:00:00,"Léo Dubois","Cross"
